guid,text_a,label
39,Is discount available for long term policies for home insurance,int_fire_long_dwelling_disc
40,Is discount available for long term fire policy for residential buildings,int_fire_long_dwelling_disc
41,are there any domiciliary benefits covered in policy,int_hlth_domiciliary_benefits
42,what is the coverage for domiciliary benefit,int_hlth_domiciliary_benefits
43,does nia cover domiciliary benefit,int_hlth_domiciliary_benefits
44,are domiciliary benefits covered in your policies,int_hlth_domiciliary_benefits
45,do you cover domiciliary benefit,int_hlth_domiciliary_benefits
46,are foreigners given policy,int_trvl_foreign_nationls
47,what are the conditions for foreign national to take travel policy,int_trvl_foreign_nationls
48,can a foreign national working in india get travel policy,int_trvl_foreign_nationls
49,is a foreigner given policy,int_trvl_foreign_nationls
50,does nia allow foreign nationals for the travel policy,int_trvl_foreign_nationls
51,do you allow foreign nationals to take travel policy,int_trvl_foreign_nationls
52,will maternity and infertility treatments be covered under mediclaim policy,int_hlth_maternity_payable
53,what is the coverage for infertility treatments,int_hlth_maternity_payable
54,are maternity and  infertility treatments covered under mediclaim policy,int_hlth_maternity_payable
55,does NIA cover maternity treatments,int_hlth_maternity_payable
56,what is the coverage for maternity treatments,int_hlth_maternity_payable
57,do you cover maternity and infertility treatments under mediclaim policy,int_hlth_maternity_payable
58,does NIA cover infertility treatments,int_hlth_maternity_payable
59,should i do medical test to port health policy,int_hlth_med_test_port
60,are medical tests mandatory when portability is given,int_hlth_med_test_port
61,do i need to medical tests  once a policy is ported,int_hlth_med_test_port
62,should i go for medical test for porting a policy,int_hlth_med_test_port
63,is it required to have phographs of all the members to take mediclaim policy,int_hlth_photos_allmembers
64,is photographs of members required for mediclaim policy,int_hlth_photos_allmembers
65,are photographs of all the members necessary for taking mediclaim insurance,int_hlth_photos_allmembers
66,are photos mandatory with application,int_agnt_photo_compulsory
67,is photo required while submitting the application,int_agnt_photo_compulsory
68,is it mandatory to give photo along with application,int_agnt_photo_compulsory
69,is photo mandatory for application submission,int_agnt_photo_compulsory
70,can i get cover for preexisting diseases,int_trvl_preexisting_ailments
71,is preexisting disease covered under travel policy,int_trvl_preexisting_ailments
72,are preexisting diseases covered by this travel policy,int_trvl_preexisting_ailments
73,do you cover preexisting diseases,int_trvl_preexisting_ailments
74,will the pre existing diseases covered in travel policy,int_trvl_preexisting_ailments
75,does nia cover pre-existing diseases,int_trvl_preexisting_ailments
76,does NIA cover preexisting disease in health policy,int_hlth_pre_disease_covrd
77,do you cover  cover the treatment for pre existing disease in health policy,int_hlth_pre_disease_covrd
78,does health policy cover the treatment for existing disease,int_hlth_pre_disease_covrd
79,can i get the cover for preexisting disease in health policy,int_hlth_pre_disease_covrd
80,how do travel policy cover work in case of thefts,int_trvl_theft_cover
81,do you cover loss of property due to theft,int_trvl_theft_cover
82,is it possible to get travel policy coverage in case of thefts,int_trvl_theft_cover
83,is theft included in the policy coverage,int_trvl_theft_cover
84,does travel policy cover thefts,int_trvl_theft_cover
85,can i get my medical expenses reimbusrement from the very begining of the policy cover,int_hlth_coverage_starttime
86,do you cover medical expenses from day one of the policy coverage,int_hlth_coverage_starttime
87,are the medical expenses reimbursed from the very begining of the cover,int_hlth_coverage_starttime
88,will nia reimbuse medical expenses from day one of the policy cover,int_hlth_coverage_starttime
89,what are the addon benefits available in travel policy,int_trvl_addon_benfts
90,does nia provide any addon benefits with policy,int_trvl_addon_benfts
91,do i get any addon benefits in policy,int_trvl_addon_benfts
92,are there any addon benefits available in travel policy,int_trvl_addon_benfts
93,do you provide any addon benefits along this policy,int_trvl_addon_benfts
94,can i get any addon benefits with the policy,int_trvl_addon_benfts
95,will there be any addon benefits available with travel policy,int_trvl_addon_benfts
96,is there any restriction of cover in case of policy holder is above 70 yrs of age,int_trvl_70plus_restriction
97,can a person aged 70 get travel policy if so what restrictions will be there,int_trvl_70plus_restriction
98,what is the restriction of cover if a person is old,int_trvl_70plus_restriction
99,what restrictions on cover will be there if a person aged above 70 takes travel policy,int_trvl_70plus_restriction
100,can a person above 70 years take policy cover,int_trvl_70plus_restriction
101,are there any age restrictions while taking cover for people above 70 years,int_trvl_70plus_restriction
102,what are mandatory sections,int_hous_cmplsry_sctn
103,Is section 1B compulsary,int_hous_cmplsry_sctn
104,Which Sections are Compulsory,int_hous_cmplsry_sctn
105,which are compulsary section,int_hous_cmplsry_sctn
106,are there any deductible in travel policy,int_trvl_deductible
107,what are the deductible,int_trvl_deductible
108,what is the meaning of deductible,int_trvl_deductible
109,what does deductible mean,int_trvl_deductible
110,can i know the  factors  which differentiate each plan,int_trvl_diff_factor
111,what are the unique factors in different plans of travel insurance,int_trvl_diff_factor
112,how is each plan different,int_trvl_diff_factor
113,what are the differentiating factors in each of the plan,int_trvl_diff_factor
114,what differences are there in different plans of travel insurance,int_trvl_diff_factor
115,are there any differentiating factors for plans,int_trvl_diff_factor
116,can i get a discount if i cover my spouse in the  same policy,int_pacc_spouse_disc
117,do i get any discount for adding my spouse to pa policy,int_pacc_spouse_disc
118,are there any discounts for adding spouse in the same  policy,int_pacc_spouse_disc
119,will i get a discount if add my spouse to pa policy,int_pacc_spouse_disc
120,can i get a discount if i  add my spouse for the same pa policy,int_pacc_spouse_disc
121,if there are no claims in a year do i get a discount,int_hlth_no_claim_year
122,are there any discounts for claim free years,int_hlth_no_claim_year
123,can i get discount for claim free years,int_hlth_no_claim_year
124,will you give discount if there are no claims,int_hlth_no_claim_year
125,do you give discount for claim free year,int_hlth_no_claim_year
126,why do i not get any discount after having pa policy,int_pacc_discount
127,are there any discounts I can get if I am having pa policy since last 10 years,int_pacc_discount
128,why is discount not given,int_pacc_discount
129,why dont i get discount for having pa policy for 10 years,int_pacc_discount
130,why there is no discount given even after having pa policy for ten years,int_pacc_discount
131,what are the documents mandatory while taking travel policy,int_trvl_doc_required
132,which documents are required to take nia travel policy,int_trvl_doc_required
133,which documents are mandatory for taking travel policy,int_trvl_doc_required
134,what documents should i submit to take policy,int_trvl_doc_required
135,which documents should be submitted for taking policy,int_trvl_doc_required
136,what are the exclusions in pa,int_pacc_exclusions
137,does nia have any exclusions from the pa policy,int_pacc_exclusions
138,will there be any exclusions in pa policy,int_pacc_exclusions
139,do you have an exclusion list for pa policy,int_pacc_exclusions
140,are there any exclusions in pa policy,int_pacc_exclusions
141,which are the excluded items in pa policy,int_pacc_exclusions
142,what are the exclusions in policy,int_pacc_exclusions
143,are there any exclusions in travel policy,int_trvl_policy_exclusions
144,what are excluded in travel policy,int_trvl_policy_exclusions
145,what is out of cover in travel policy,int_trvl_policy_exclusions
146,do you have any exclusions in policy,int_trvl_policy_exclusions
147,what is not covered in policy,int_trvl_policy_exclusions
148,does travel policy have any exclusions,int_trvl_policy_exclusions
149,what is not payable in policy,int_trvl_policy_exclusions
150,which are excluded in policy,int_trvl_policy_exclusions
151,what exclusions does this travel policy have,int_trvl_policy_exclusions
152,can my family take a floater sum insured,int_trvl_family_floater
153,does nia offer family floater travel policy,int_trvl_family_floater
154,do you have a family floater plan,int_trvl_family_floater
155,are there any family floater travel policies given by nia,int_trvl_family_floater
156,is there a family floater travel policy,int_trvl_family_floater
157,does nia give any freebies with pa policy,int_pacc_freebies
158,do you give any freebies in pa policy,int_pacc_freebies
159,will i get anything free,int_pacc_freebies
160,what are the freebies,int_pacc_freebies
161,are there any freebies under this policy,int_pacc_freebies
162,do i have to pay the initial charges at the hospital,int_trvl_initial_charges
163,how much should i pay initially at the hospital,int_trvl_initial_charges
164,what is the initial payment to be borne by me for hospital charges,int_trvl_initial_charges
165,will there be any initial charges that i need to pay at the hospital,int_trvl_initial_charges
166,are there any initial charges that are to be paid by me for hospital treatments,int_trvl_initial_charges
167,are there any policies for people who are frequent travellers for professional purpose,int_trvl_corporate_insrnce
168,what coverage  you give if i am a frequent corporate traveller,int_trvl_corporate_insrnce
169,does nia offer corporate travel policy for frequent travellers,int_trvl_corporate_insrnce
170,do you have a frequent traveller policy for corporate,int_trvl_corporate_insrnce
171,can i get a  policy if i am a frequent corporate traveller,int_trvl_corporate_insrnce
172,what is the policy for frequent corporate traveller,int_trvl_corporate_insrnce
173,which policy do you have if i travel frequently for professional purpose,int_trvl_corporate_insrnce
174,is there any policy for covering a corporate frequent traveller,int_trvl_corporate_insrnce
175,can i get a policy if i am not a frequent traveller,int_trvl_nonfreqnt_travler
176,do you have a policy if i do not travel frequently,int_trvl_nonfreqnt_travler
177,does nia offer  policy for a non-frequent traveller,int_trvl_nonfreqnt_travler
178,i am not a frequent traveller. can i take a travel policy,int_trvl_nonfreqnt_travler
179,are there any policies for people who are not frequent travellers,int_trvl_nonfreqnt_travler
180,what is the policy for non frequent traveller,int_trvl_nonfreqnt_travler
181,is there any policy for covering a nonfrequent traveller,int_trvl_nonfreqnt_travler
182,which policy do you have for a nonfrequent traveller,int_trvl_nonfreqnt_travler
183,what is the premium discount possible,int_hous_discount
184,Can i get a discount on the premium,int_hous_discount
185,what are the possible discount i can get,int_hous_discount
186,can i get a discount,int_hous_discount
187,is there plocy available for dwellings,int_fire_long_dwelling
188,is there a long term policy for homes,int_fire_long_dwelling
189,is there a long term policies for dwelling,int_fire_long_dwelling
190,Is there a long term policy for residential buildings,int_fire_long_dwelling
191,is there a long term fire policy available for flats,int_fire_long_dwelling
192,What are the details to be given to cover my home appliances under the breakdown of domestic appliance section,int_hous_dtls_rqurd_applncs
193,Breakdown of Domestic Appliances,int_hous_dtls_rqurd_applncs
194,Cover Breakdown of Home Appliance,int_hous_dtls_rqurd_applncs
195,Domestic Appliances Breakdown,int_hous_dtls_rqurd_applncs
196,cover home appliances when broken down,int_hous_dtls_rqurd_applncs
197,break down domestic appliance home cover coverage,int_hous_dtls_rqurd_applncs
198,does case settlement require my approval,int_motr_case_sett_apprl
199,is my approval required for settlement of my case,int_motr_case_sett_apprl
200,can case get settled if i disapprove it,int_motr_case_sett_apprl
201,if i have a disagreement with a settlement of a case will it get settled,int_motr_case_sett_apprl
202,can a case be settled without my approval,int_motr_case_sett_apprl
203,is my approval mandatory for a case to settle,int_motr_case_sett_apprl
204,if i do not approve can case settlement happen,int_motr_case_sett_apprl
205,will a case settle if i do not approve,int_motr_case_sett_apprl
206,can a critical ill patient get a policy from nia,int_hlth_chronic_illness
207,what is the coverage offered for chronic illness,int_hlth_chronic_illness
208,is chronic illness covered,int_hlth_chronic_illness
209,can a person who has chronic illness get a mediclaim policy from NIA,int_hlth_chronic_illness
210,does mediclaim policy cover chronic illness,int_hlth_chronic_illness
211,can i take floater top up for family,int_hlth_top-up_availbility
212,do you give floater  top up for family,int_hlth_top-up_availbility
213,does NIA offer a floater top-up policy for family,int_hlth_top-up_availbility
214,can a family get covered in floater top up policy,int_hlth_top-up_availbility
215,what should i do if i want to renew my existing policy with other provider at nia,int_hlth_portablty_tonia
216,can a mediclaim policy with private insurer be renewed at nia,int_hlth_portablty_tonia
217,can i renew a policy with another insurance provider in nia,int_hlth_portablty_tonia
218,does nia allow renewal of policy taken from another insurer,int_hlth_portablty_tonia
219,how can i buy a motor policy online,int_motr_mode_buy_online
220,what are the modes of payment for online policy,int_motr_mode_buy_online
221,can a motor policy be bought online,int_motr_mode_buy_online
222,which are the ways in which online policy can be bought,int_motr_mode_buy_online
223,what are the  ways of buying online motor insurance,int_motr_mode_buy_online
224,can i buy motor policy online,int_motr_mode_buy_online
225,can an authorization request for cashless be declined,int_hlth_authorization_req_decline
226,is declining of cashless authorization request possible,int_hlth_authorization_req_decline
227,can a request for authorization for cashless be declined,int_hlth_authorization_req_decline
228,is decline of cashless request possible,int_hlth_authorization_req_decline
229,can i be terminated from my job for claiming a worker's compensation,int_motr_emplyr_fire
230,can my employer fire me for filing a workers compensation claim,int_motr_emplyr_fire
231,will i loose my work for claiming worker compensation,int_motr_emplyr_fire
232,is it possible that i loose my work if i ask for a worker's compensation,int_motr_emplyr_fire
233,can my employer terminate me while i am on workers compensation,int_motr_emplyr_fire
234,can an employer terminate an employee if he  claims workers compensation,int_motr_emplyr_fire
235,will my premium amount in a tp claim go up if i make a claim against a driver who did not have insurance,int_motr_uninsured_motorist
236,will making a not insured motorist claim increase my premium,int_motr_uninsured_motorist
237,in a tp claim will premium increase if my claim is against a motorist who is not insured,int_motr_uninsured_motorist
238,will my insurance rates go up if i make an uninsured motorist claim,int_motr_uninsured_motorist
239,can an uninsured motorist insurance claim affect my insurance rates,int_motr_uninsured_motorist
240,will my premium get affected if i make an uninsured motor claim,int_motr_uninsured_motorist
241,I am a tenant . Can i take insurance for the flat i live,int_hous_rent_policy
242,Can I take a householder’s policy for my rented premises,int_hous_rent_policy
243,Is there a Householder's Policy for a Rented House,int_hous_rent_policy
244,Can a Person Living on Rent Take a Householder's Policy,int_hous_rent_policy
245,can travel policy be taken for employment purpose,int_trvl_emplymnttrip_ovrseas
246,does travel policy cover travel abroad for employment purpose,int_trvl_emplymnttrip_ovrseas
247,will i get a travel policy if i am travelling abroad for employment,int_trvl_emplymnttrip_ovrseas
248,do you give travel policy to me if i go abroad for employment,int_trvl_emplymnttrip_ovrseas
249,can a person travelling abroad for employment avail travel policy,int_trvl_emplymnttrip_ovrseas
250,if i am travelling abroad for employment can i get a travel policy,int_trvl_emplymnttrip_ovrseas
251,is it allowed to convert topup policy to basic policy,int_hlth_topupcredit_conversion
252,can a top up policy with NIA be converted to basic policy,int_hlth_topupcredit_conversion
253,do you allow conversion of top up policy to basic policy,int_hlth_topupcredit_conversion
254,does NIA allow for topup policy conversion to a basic policy,int_hlth_topupcredit_conversion
255,do you allow taking pa policy for children,int_pacc_children
256,can children be included in policy,int_pacc_children
257,is it possible to take pa policy for children,int_pacc_children
258,is pa policy available for children also,int_pacc_children
259,does nia allow policy for children,int_pacc_children
260,Can compound wall get coverage if i insure my house,int_fire_compound_wall
261,Is compound wall covered under insurance of an independent house,int_fire_compound_wall
262,Is compound wall part of insurance cover of an independent home,int_fire_compound_wall
263,does nia allow adding of spouse during renewal in pa policy,int_pacc_spouse_renewal
264,is it possible to add spouse while getting pa policy renewed,int_pacc_spouse_renewal
265,do you allow me to add my spouse to pa policy during renewal,int_pacc_spouse_renewal
266,can i add my spouse while renewal of my policy,int_pacc_spouse_renewal
267,can i add new household items later,int_hous_add_household_items
268,Can I include any new household item in the course of the policy? If so the procedure to do so?,int_hous_add_household_items
269,Can I add new house hold items in the course of the policy,int_hous_add_household_items
270,Will it be possible to add new items in the course of the policy,int_hous_add_household_items
271,can i seek second opinion if i have disagreement with company doctor,int_motr_second_opinion
272,can i ask for a different opinion in case i do not agree with worker's doctor's opinion,int_motr_second_opinion
273,if i disagree with the worker’s company doctor am i allowed to a second opinion,int_motr_second_opinion
274,if i dont agree with the worker’s company doctor what can i do,int_motr_second_opinion
275,can i get a second opinion different from the workers doctor,int_motr_second_opinion
276,can i avail tpa service in nia travel policy,int_trvl_tpa_travel
277,can tpa help be used,int_trvl_tpa_travel
278,do i get the help of a tpa,int_trvl_tpa_travel
279,will i get the tpa service in nia travel policy,int_trvl_tpa_travel
280,would it be possible to use the help of tpa,int_trvl_tpa_travel
281,can i get help from tpa,int_trvl_tpa_travel
282,will tpa help be available for this travel product,int_trvl_tpa_travel
283,can i get tpa service for this product,int_trvl_tpa_travel
284,do you have the travel policy available online,int_trvl_avail_online
285,does nia allow buying the travel policy online,int_trvl_avail_online
286,can i buy travel policy online,int_trvl_avail_online
287,can i get policy online,int_trvl_avail_online
288,is buying the policy online allowed,int_trvl_avail_online
289,does NIA have online premium calculator,int_hlth_premium_calculator
290,how to calculate premium online,int_hlth_premium_calculator
291,can i calculate premium online,int_hlth_premium_calculator
292,can i do a premium calculation online,int_hlth_premium_calculator
293,what is the process of cancellation of an online policy,int_hlth_cancel_online
294,how do i cancel a policy which was bought online,int_hlth_cancel_online
295,can i cancel a policy which is taken on line,int_hlth_cancel_online
296,how do i cancel a policy which i took online,int_hlth_cancel_online
297,i want to cancel  policy,int_motr_cancel_motor_insurance
298,can i cancel my insurance,int_motr_cancel_motor_insurance
299,how do i  can cancel insurance policy,int_motr_cancel_motor_insurance
300,what is the process to cancel my motor policy,int_motr_cancel_motor_insurance
301,is it allowed to change a hospital during treatment,int_hlth_hospital_change
302,do you allow change of hospital during treatment,int_hlth_hospital_change
303,does nia allow hospital change during my treatment,int_hlth_hospital_change
304,is it possible to change a hospital during treatment,int_hlth_hospital_change
305,can i change a hospital in between my treatment,int_hlth_hospital_change
306,can sum insured be changed when insurance company is changed,int_hlth_change_suminsured
307,do you allow for a change in sum insured when i change the insurance company,int_hlth_change_suminsured
308,can i get a different sum insured when i move the policy from another insurance company,int_hlth_change_suminsured
309,can i change my sum insured while changing the insurance company,int_hlth_change_suminsured
310,can i have a preferred doctor to treat my injury at job,int_motr_choice_doct
311,do i have a choice of doctor if i am injured at work location,int_motr_choice_doct
312,is there a possibility of choosing doctors for an injury on job location,int_motr_choice_doct
313,can i choose a  doctor if i am injured at work place,int_motr_choice_doct
314,will i get a choice of doctors to select from to treat my injury at work place,int_motr_choice_doct
315,what can i do if the other driver in  accident does not have insurance,int_motr_driver_fault
316,what if the driver at fault does not have insurance,int_motr_driver_fault
317,what should i do if had an accident and the faulty driver does not have an insurance policy,int_motr_driver_fault
318,what will i do if i get hit by someone without insurance,int_motr_driver_fault
319,what happens when the driver who is at fault does not hold a policy,int_motr_driver_fault
320,can i make a claim when i was hit by a motor and the driver did not have insurance,int_motr_driver_fault
321,what happens if i met with a motor accident with an uninsured driver,int_motr_driver_fault
322,can i contact tpa any time,int_trvl_reach_tpa
323,what time should i contact tpa,int_trvl_reach_tpa
324,when do i contact my tpa,int_trvl_reach_tpa
325,can tpa be contacted at any time of the day,int_trvl_reach_tpa
326,do you give coverage for full family even if they are not living in same city,int_hlth_family_covr_city
327,is it possible to cover all the members of a family in a policy even if they living in different cities,int_hlth_family_covr_city
328,do you give family coverage if they are living in different cities,int_hlth_family_covr_city
329,can members of family living in different cities be covered in one policy,int_hlth_family_covr_city
330,What if I don't want to include an item to my contents cover,int_hous_lmtd_value
331,Can I cover my Household Contents for Limited Value or Part Value,int_hous_lmtd_value
332,Do Griha Suvidha Plan Cover for Limited Value,int_hous_lmtd_value
333,cover for limited value,int_hous_lmtd_value
334,Can I cover my house hold contents for limited value or part value,int_hous_lmtd_value
335,part value / limited value coverage hosue hold items,int_hous_lmtd_value
336,cover for part value,int_hous_lmtd_value
337,what is the coverage for new born child,int_hlth_newborn_coverage
338,does nia provide coverage for a new born child,int_hlth_newborn_coverage
339,how do i get coverage for a newly born child,int_hlth_newborn_coverage
340,can  i cover my new born child  in my floater insurance policy,int_hlth_newborn_coverage
341,does floater policy cover new borns,int_hlth_newborn_coverage
342,i bought a motor insurance  offline. can i renew it online,int_motr_renew_offline_policy
343,can i renew my insurance online for the policy that i bought offline,int_motr_renew_offline_policy
344,can i do an online renewal of my motor insurance  which was bought offline,int_motr_renew_offline_policy
345,how should i topup policy,int_hlth_topup_policy
346,is it possible to topup my policy,int_hlth_topup_policy
347,can i do a topup of policy,int_hlth_topup_policy
348,do you allow for the policy top up,int_hlth_topup_policy
349,can i top up my policy,int_hlth_topup_policy
350,can i make a legal appeal against my employer if he is negligent and i got injured at job location,int_motr_employer_neglnce
351,can i take legal action against an employer for negligence if i get injured at work location,int_motr_employer_neglnce
352,if i am injured at work can i sue my employer for negligence,int_motr_employer_neglnce
353,should i file a case against my employer if i got injured on the job because of employers negligence,int_motr_employer_neglnce
354,can i sue employer for negligence if i am injured at work,int_motr_employer_neglnce
355,can i get unemployment compensation if i dont have employment because of on job injury,int_motr_unemp_comp
356,if i had an injury at work will get any compensation for being unemployed,int_motr_unemp_comp
357,can i get a  compensation from state if i am unemployed due to injury at job,int_motr_unemp_comp
358,will i get compensated from state for being unemployed due to injury at work,int_motr_unemp_comp
359,can i get unemployment compensation from state if i get injury on the job,int_motr_unemp_comp
360,do you cover hiv,int_hlth_hiv_coverage
361,can i get a cover for hiv,int_hlth_hiv_coverage
362,will i get cover for hiv,int_hlth_hiv_coverage
363,do you have coverage for hiv,int_hlth_hiv_coverage
364,does nia cover hiv,int_hlth_hiv_coverage
365,Can i get a discount in fire insurance,int_fire_avlable_discount
366,can I know the discount given in fire policy,int_fire_avlable_discount
367,what discounts can be availed in policy,int_fire_avlable_discount
368,what are the discount available in policy,int_fire_avlable_discount
369,is it allowed to pay the premium early,int_hlth_advance_premium
370,do i get a discount when i pay premium in advance,int_hlth_advance_premium
371,do you allow payment of premium in advance,int_hlth_advance_premium
372,can i pay premium in advance and get a discount,int_hlth_advance_premium
373,will i get a discounted rate if i pay premium in advance,int_hlth_advance_premium
374,can i get a policy for short duration of time,int_motr_short_period
375,can i get a motor insurance policy for short period,int_motr_short_period
376,do you have policies for short-period,int_motr_short_period
377,do you give policy for small time period,int_motr_short_period
378,can i take insurance only for two months,int_motr_short_period
379,what is the procedure for refund of premium if the journey finishes early,int_trvl_prem_refund
380,do you give the premium back in case i travel back early,int_trvl_prem_refund
381,if the duration of travel is shorter can i get my premium refunded,int_trvl_prem_refund
382,if my travel is cut short then can i get the refund,int_trvl_prem_refund
383,can i get amount of premium back if i travel back earlier,int_trvl_prem_refund
384,is it possible to get the premium amount refunded if i finish my travel earlier than indicated,int_trvl_prem_refund
385,what is the procedure for refund of premium if the journey does not commence or if the journey is not undertaken,int_trvl_refund
386,if journey is not undertaken then  can i get refund of premium,int_trvl_refund
387,do you give the premium back in case i cancel travel,int_trvl_refund
388,is it possible to get the premium amount refunded if i cancel travel,int_trvl_refund
389,can i get amount of premium back if journey did not start,int_trvl_refund
390,can i get the premium refund if  i did not travel,int_trvl_refund
391,can i get an advance on the basis of damage estimate,int_motr_advance_damage_estimate
392,will you give me an advance on the basis of a damage estimate,int_motr_advance_damage_estimate
393,can you give advance money for the repairing based on estimation,int_motr_advance_damage_estimate
394,do i get an advance before repairing based on the damage estimation,int_motr_advance_damage_estimate
395,what is the procedure to get an advance before repair based on an estimate,int_motr_advance_damage_estimate
396,how can i get an advance before reapir of motor based on an estimate,int_motr_advance_damage_estimate
397,does nia provide advance money on the basis of damage estimate,int_motr_advance_damage_estimate
398,can i get an online discount,int_motr_online_discount
399,what is the process  to get an online discount,int_motr_online_discount
400,how do i get an online discount on my insurance,int_motr_online_discount
401,i want online discount for my motor,int_motr_online_discount
402,how can i get an online discount,int_motr_online_discount
403,which hospitals allow pre acceptance medical check up for NIA,int_hlth_preacceptance_medcheck
404,does NIA accept pre acceptance medical check up from any hospital,int_hlth_preacceptance_medcheck
405,can i get a pre acceptance medical check up done from any hospital,int_hlth_preacceptance_medcheck
406,is it allowed to take pre acceptance medical check up from any hospital,int_hlth_preacceptance_medcheck
407,where can i get a pre acceptance medical check up done,int_hlth_preacceptance_medcheck
408,is it possible to get medical expense reimbursed for treatment due to an accident,int_pacc_medical_reimbr
409,will i get a reimbursement of expenses in treatment because of accident,int_pacc_medical_reimbr
410,do you pay for medical expenses for treatment due to an accident,int_pacc_medical_reimbr
411,can i get a reimbursement for treatment expenses caused by accident,int_pacc_medical_reimbr
412,does nia allow reimbursements of expenses for treatment of injuries because of accidents,int_pacc_medical_reimbr
413,can i get a taxi  from the negligent driver's insurer,int_motr_rental_car
414,will at-fault driver's insurance company provide me a rented motor,int_motr_rental_car
415,will i get a taxi motor by the driver who was negligent,int_motr_rental_car
416,will the driver's insurance company provide me with a motor on rent,int_motr_rental_car
417,will the negligent driver’s insurance have to provide me with a rented motor,int_motr_rental_car
418,is it allowed to take top up policy without having a basic policy in NIA,int_hlth_topup_basic_compulsory
419,do you give top up policy if i am not having  basic policy in NIA,int_hlth_topup_basic_compulsory
420,can i get a top up policy without having a basic policy in NIA,int_hlth_topup_basic_compulsory
421,does NIA offer top up policy if i do not have basic policy,int_hlth_topup_basic_compulsory
422,do i get cashless claim in insurance,int_motr_cashless_facility
423,does nia give cashless claim in motor insurance policy,int_motr_cashless_facility
424,is cashless claim available,int_motr_cashless_facility
425,can i get cashless claim of motor policy,int_motr_cashless_facility
426,do you give cashless facility for ayurveda,int_hlth_ayurvdctrtmnt_cshless
427,can i get cashless facility for ayurveda treatment,int_hlth_ayurvdctrtmnt_cshless
428,is it possible to get cashless treatment for ayurveda,int_hlth_ayurvdctrtmnt_cshless
429,does nia give cashless ayurveda treatment,int_hlth_ayurvdctrtmnt_cshless
430,what coverage do i get during pregnancy with  pa policy,int_pacc_childbirth
431,can i get coverage for issues arising during pregnancy,int_pacc_childbirth
432,do you cover pregnancy,int_pacc_childbirth
433,will pregnancy related problems be covered in  pa policy,int_pacc_childbirth
434,do you cover obesity treatment,int_hlth_obesity
435,can i get coverage for obesity treatment,int_hlth_obesity
436,does nia cover obesity,int_hlth_obesity
437,can i get coverage for weight reduction treatment,int_hlth_obesity
438,do you provide coverage for weight reduction,int_hlth_obesity
439,what is the coverage for outpatient treatment,int_hlth_outpatient_coverage
440,do you cover outpatient treatment expenses,int_hlth_outpatient_coverage
441,is outpatient treatment covered in health policy,int_hlth_outpatient_coverage
442,does nia cover outpatient treatment,int_hlth_outpatient_coverage
443,can i get covered for a accident during air travel with the pa policy,int_pacc_air_travel
444,does the  policy cover accident during travel by air,int_pacc_air_travel
445,will this pa policy cover any accident occurring in air travel,int_pacc_air_travel
446,is there a coverage for air travel accidents in pa policy,int_pacc_air_travel
447,does nia cover animal attacks,int_pacc_animal_attacks
